X,Y,Z,Acceleration,Heading,Timestamp
0.46695003,-0.028050002,10.165951,10.17670791126152,-163.98259668825114,245561827567328
0.46695003,-0.028050002,10.165951,10.17670791126152,-163.97144981952567,245561827567328
0.582,-0.141,10.96395,10.980291918155462,,245561846625990
0.582,-0.141,10.96395,10.980291918155462,-163.97144981952567,245561846625990
0.582,-0.141,10.96395,10.980291918155462,-163.89482875741646,245561846625990
0.522,-0.39495003,11.866051,11.884091400606474,,245561865684761
0.522,-0.39495003,11.866051,11.884091400606474,-163.89482875741646,245561865684761
0.522,-0.39495003,11.866051,11.884091400606474,-163.72945621723213,245561865684761
0.60405004,-0.70095,11.928,11.963836856710492,,245561884743263
0.60405004,-0.70095,11.928,11.963836856710492,-163.72945621723213,245561884743263
0.60405004,-0.70095,11.928,11.963836856710492,-163.58533922574486,245561884743263
0.70395005,-0.65295005,11.071051,11.112607761886103,,245561903802012
0.70395005,-0.65295005,11.071051,11.112607761886103,-163.58533922574486,245561903802012
